"x","B1","B2"
61.1686143572621,0.477124446244662,-0.26280986547315
61.4357262103506,0.478550606192464,-0.262892741051938
61.7028380634391,0.479968173291667,-0.262961698124123
61.9699499165275,0.481377110182059,-0.263016676174458
62.237061769616,0.482777379503428,-0.263057614687698
62.5041736227045,0.484168943895563,-0.263084453148596
62.771285475793,0.485551765998253,-0.263097131041906
63.0383973288815,0.486925808451286,-0.263095587852382
63.3055091819699,0.488291033894452,-0.263079763064779
63.5726210350584,0.489647404967539,-0.263049596163849
63.8397328881469,0.490994884310335,-0.263005026634348
64.1068447412354,0.49233343456263,-0.262945993961028
64.3739565943239,0.493663018364211,-0.262872437628643
64.6410684474124,0.494983598354869,-0.262784297121949
64.9081803005008,0.496295137174391,-0.262681511925697
65.1752921535893,0.497597597462566,-0.262564021524643
65.4424040066778,0.498890941859182,-0.262431765403541
65.7095158597663,0.50017513300403,-0.262284683047143
65.9766277128548,0.501450133536896,-0.262122713940204
66.2437395659432,0.502715906097571,-0.261945797567479
66.5108514190317,0.503972413325842,-0.26175387341372
66.7779632721202,0.505219617861498,-0.261546880963682
67.0450751252087,0.506457482344328,-0.261324759702118
67.3121869782972,0.507685969414121,-0.261087449113783
67.5792988313856,0.508905041710666,-0.260834888683431
67.8464106844741,0.51011466187375,-0.260567017895814
68.1135225375626,0.511314792543163,-0.260283776235688
68.3806343906511,0.512505396358694,-0.259985103187806
68.6477462437396,0.513686435960131,-0.259670938236923
68.914858096828,0.514857873987262,-0.259341220867791
69.1819699499165,0.516019673079878,-0.258995890565164
69.449081803005,0.517171795877765,-0.258634886813798
69.7161936560935,0.518314205020713,-0.258258149098445
69.983305509182,0.519446863148512,-0.25786561690386
70.2504173622705,0.520569732900948,-0.257457229714796
70.5175292153589,0.521682776917812,-0.257032927016007
70.7846410684474,0.522785957838891,-0.256592648292248
71.0517529215359,0.523879238303975,-0.256136333028272
71.3188647746244,0.524962580952851,-0.255663920708832
71.5859766277129,0.52603594842531,-0.255175350818684
71.8530884808013,0.527099303361139,-0.25467056284258
72.1202003338898,0.528152608400127,-0.254149496265275
72.3873121869783,0.529195826182064,-0.253612090571523
72.6544240400668,0.530228919346736,-0.253058285246077
72.9215358931553,0.531251850533935,-0.252488019773692
73.1886477462437,0.532264582383447,-0.251901233639121
73.4557595993322,0.533267077535062,-0.251297866327118
73.7228714524207,0.534259298628568,-0.250677857322437
73.9899833055092,0.535241208303754,-0.250041146109832
74.2570951585977,0.536212769200409,-0.249387672174057
74.5242070116861,0.537173943958322,-0.248717374999866
74.7913188647746,0.53812469521728,-0.248030194072012
75.0584307178631,0.539064985617074,-0.247326068875251
75.3255425709516,0.539994777797491,-0.246604938894334
75.5926544240401,0.540914034398321,-0.245866743614017
75.8597662771285,0.541822718059351,-0.245111422519053
76.126878130217,0.542720791420371,-0.244338915094197
76.3939899833055,0.54360821712117,-0.243549160824201
76.661101836394,0.544484957801535,-0.242742099193821
76.9282136894825,0.545350976101256,-0.241917669687809
77.1953255425709,0.546206234660122,-0.24107581179092
77.4624373956594,0.547050696117921,-0.240216464987908
77.7295492487479,0.547884323114441,-0.239339568763526
77.9966611018364,0.548707078289472,-0.238445062602529
78.2637729549249,0.549518924282802,-0.23753288598967
78.5308848080134,0.550319823734221,-0.236602978409703
78.7979966611018,0.551109739283516,-0.235655279347383
79.0651085141903,0.551888633570476,-0.234689728287462
79.3322203672788,0.55265646923489,-0.233706264714696
79.5993322203673,0.553413208916547,-0.232704828113837
79.8664440734558,0.554158815255235,-0.231685357969641
80.1335559265442,0.554893250890743,-0.230647793766859
80.4006677796327,0.555616478462861,-0.229592074990248
80.6677796327212,0.556328460611375,-0.22851814112456
80.9348914858097,0.557029159976076,-0.227425931654549
81.2020033388982,0.557718539196752,-0.226315386064969
81.4691151919866,0.558396560913191,-0.225186443840575
81.7362270450751,0.559063187765183,-0.224039044466119
82.0033388981636,0.559718382392515,-0.222873127426357
82.2704507512521,0.560362107434977,-0.221688632206041
82.5375626043406,0.560994325532358,-0.220485498289926
82.804674457429,0.561614999324445,-0.219263665162766
83.0717863105175,0.562224091451029,-0.218023072309314
83.338898163606,0.562821564551896,-0.216763659214325
83.6060100166945,0.563407381266837,-0.215485365362552
83.873121869783,0.56398150423564,-0.21418813023875
84.1402337228714,0.564543896098093,-0.212871893327671
84.4073455759599,0.565094519493986,-0.211536594114071
84.6744574290484,0.565633337063106,-0.210182172082702
84.9415692821369,0.566160311445243,-0.208808566718319
85.2086811352254,0.566675405280186,-0.207415717505676
85.4757929883139,0.567178581207722,-0.206003563929527
85.7429048414023,0.567669801867641,-0.204572045474625
86.0100166944908,0.568149029899731,-0.203121101625724
86.2771285475793,0.568616227943782,-0.201650671867579
86.5442404006678,0.569071358639581,-0.200160695684943
86.8113522537563,0.569514384626918,-0.19865111256257
87.0784641068447,0.569945268545581,-0.197121861985214
87.3455759599332,0.570363973035359,-0.195572883437629
87.6126878130217,0.570770460736041,-0.194004116404569
87.8797996661102,0.571164694287414,-0.192415500370788
88.1469115191987,0.571546636329269,-0.190806974821039
88.4140233722871,0.571916249501394,-0.189178479240077
88.6811352253756,0.572273496443576,-0.187529953112655
88.9482470784641,0.572618339795606,-0.185861335923527
89.2153589315526,0.572950742197272,-0.184172567157448
89.4824707846411,0.573270666288362,-0.182463586299171
89.7495826377295,0.573578074708665,-0.180734332833449
90.016694490818,0.573872930101444,-0.178984746250666
90.2838063439065,0.574155212167375,-0.177214793670421
90.550918196995,0.574424957213826,-0.17542453390259
90.8180300500835,0.574682213275356,-0.173614044752492
91.0851419031719,0.574927028386521,-0.171783404025442
91.3522537562604,0.575159450581879,-0.169932689526756
91.6193656093489,0.575379527895988,-0.168061979061752
91.8864774624374,0.575587308363405,-0.166171350435744
92.1535893155259,0.575782840018688,-0.164260881454051
92.4207011686144,0.575966170896392,-0.162330649921988
92.6878130217028,0.576137349031077,-0.160380733644872
92.9549248747913,0.5762964224573,-0.158411210428019
93.2220367278798,0.576443439209617,-0.156422158076745
93.4891485809683,0.576578447322587,-0.154413654396367
93.7562604340568,0.576701494830766,-0.152385777192202
94.0233722871452,0.576812629768713,-0.150338604269566
94.2904841402337,0.576911900170983,-0.148272213433774
94.5575959933222,0.576999354072136,-0.146186682490144
94.8247078464107,0.577075039506728,-0.144082089243993
95.0918196994992,0.577139004509317,-0.141958511500636
95.3589315525876,0.577191297114459,-0.139816027065389
95.6260434056761,0.577231965356713,-0.13765471374357
95.8931552587646,0.577261057270636,-0.135474649340494
96.1602671118531,0.577278620890785,-0.133275911661479
96.4273789649416,0.577284704251717,-0.13105857851184
96.69449081803,0.577279355387991,-0.128822727696895
96.9616026711185,0.577262622334162,-0.126568437021958
97.228714524207,0.57723455312479,-0.124295784292347
97.4958263772955,0.577195195794431,-0.122004847313379
97.762938230384,0.577144598377642,-0.119695703890369
98.0300500834724,0.577082808908981,-0.117368431828634
98.2971619365609,0.577009875423005,-0.115023108933491
98.5642737896494,0.576925845954273,-0.112659813010255
98.8313856427379,0.57683076853734,-0.110278621864244
99.0984974958264,0.576724691206764,-0.107879613300773
99.3656093489149,0.576607661997104,-0.105462865125159
99.6327212020033,0.576479728942916,-0.103028455142719
99.8998330550918,0.576340940078757,-0.100576461158769
100.16694490818,0.576191343439186,-0.0981069609786256
100.434056761269,0.576030987058759,-0.0956200324076047
100.701168614357,0.575859918972034,-0.0931157532510229
100.968280467446,0.575678187213568,-0.0905942013141967
101.235392320534,0.575485839817918,-0.0880554544024425
101.502504173623,0.575282924819643,-0.0854995903210768
101.769616026711,0.575069490253299,-0.082926686875416
102.0367278798,0.574845584153444,-0.0803368218707764
102.303839732888,0.574611254554635,-0.0777300731124745
102.570951585977,0.574366549491429,-0.0751065184058266
102.838063439065,0.574111516998385,-0.0724662355561492
103.105175292154,0.573846205110059,-0.0698093023687588
103.372287145242,0.573570661861008,-0.0671357966489718
103.639398998331,0.573284935285791,-0.0644457962021046
103.906510851419,0.572989073418964,-0.0617393788334735
104.173622704508,0.572683124295086,-0.059016622348395
104.440734557596,0.572367135948712,-0.0562776045521855
104.707846410684,0.572041156414401,-0.0535224032501615
104.974958263773,0.57170523372671,-0.0507510962476393
105.242070116861,0.571359415920197,-0.0479637613499353
105.50918196995,0.571003751029419,-0.045160476362366
105.776293823038,0.570638287088932,-0.0423413190902479
106.043405676127,0.570263072133296,-0.0395063673388972
106.310517529215,0.569878154197066,-0.0366556989136303
106.577629382304,0.569483581314801,-0.0337893916197639
106.844741235392,0.569079401521058,-0.0309075232626143
107.111853088481,0.568665662850394,-0.0280101716474978
107.378964941569,0.568242413337366,-0.025097414579731
107.646076794658,0.567809701016533,-0.0221693298646301
107.913188647746,0.567367573922451,-0.0192259953075116
108.180300500835,0.566916080089678,-0.0162674887136921
108.447412353923,0.566455267552771,-0.0132938878884877
108.714524207012,0.565985184346287,-0.010305270637215
108.9816360601,0.565505878504784,-0.00730171476519047
109.248747913189,0.56501739806282,-0.00428329807773032
109.515859766277,0.564519791054951,-0.00125009838015118
109.782971619366,0.564013105515736,0.00179780652223083
110.050083472454,0.563497389479731,0.00486033882409887
110.317195325543,0.562972690981494,0.0079374207201368
110.584307178631,0.562439058055582,0.0110289744050281
110.85141903172,0.561896538736553,0.0141349220734565
111.118530884808,0.561345181058964,0.0172551859201053
111.385642737896,0.560785033057373,0.0203896881396584
111.652754590985,0.560216142766336,0.0235383509267993
111.919866444073,0.559638558220411,0.0267010964762114
112.186978297162,0.559052327454157,0.0298778469825784
112.45409015025,0.558457498502129,0.0330685246405841
112.721202003339,0.557854119398886,0.0362730516449117
112.988313856427,0.557242238178984,0.0394913501902451
113.255425709516,0.556621902876982,0.0427233424712676
113.522537562604,0.555993161527436,0.0459689506826632
113.789649415693,0.555356062164904,0.0492280970191151
114.056761268781,0.554710652823944,0.0525007036753069
114.32387312187,0.554056981539112,0.0557866928459223
114.590984974958,0.553395096344967,0.0590859867256449
114.858096828047,0.552725045276065,0.0623985075091583
115.125208681135,0.552046876366964,0.065724177391146
115.392320534224,0.551360637652221,0.0690629185662916
115.659432387312,0.550666377166394,0.0724146532292787
115.926544240401,0.54996414294404,0.075779303574791
116.193656093489,0.549253983019717,0.0791567917975119
116.460767946578,0.548535945427981,0.082547040092125
116.727879799666,0.547810078203391,0.085949970653314
116.994991652755,0.547076429380504,0.0893655056757626
117.262103505843,0.546335046993876,0.092793567354154
117.529215358932,0.545585979078066,0.0962340778831721
117.79632721202,0.544829273667631,0.0996869594575003
118.063439065109,0.544064978797128,0.103152134271822
118.330550918197,0.543293142501115,0.106629524520822
118.597662771285,0.542513812814149,0.110119052399182
118.864774624374,0.541727037770787,0.113620640101587
119.131886477462,0.540932865405587,0.117134209822719
119.398998330551,0.540131343753106,0.120659683757264
119.666110183639,0.539322520847902,0.124196984099904
119.933222036728,0.538506444724531,0.127746033045322
120.200333889816,0.537683163417553,0.131306752788203
120.467445742905,0.536852724961522,0.134879065523231
120.734557595993,0.536015177390998,0.138462893445087
121.001669449082,0.535170568740538,0.142058158748457
121.26878130217,0.534318947044698,0.145664783628024
121.535893155259,0.533460360338037,0.149282690278471
121.803005008347,0.532594856655111,0.152911800894482
122.070116861436,0.531722484030479,0.15655203767074
122.337228714524,0.530843290498697,0.16020332280193
122.604340567613,0.529957324094323,0.163865578482734
122.871452420701,0.529064632851914,0.167538726907837
123.13856427379,0.528165264806028,0.171222690271921
123.405676126878,0.527259267991222,0.174917390769671
123.672787979967,0.526346690442053,0.178622750595769
123.939899833055,0.52542758019308,0.182338691944901
124.207011686144,0.524501985278858,0.186065137011749
124.474123539232,0.523569953733946,0.189802007990996
124.741235392321,0.522631533592901,0.193549227077327
125.008347245409,0.521686772890281,0.197306716465424
125.275459098497,0.520735719660642,0.201074398349973
125.542570951586,0.519778421938542,0.204852194925655
125.809682804674,0.518814927758539,0.208640028387155
126.076794657763,0.51784528515519,0.212437820929156
126.343906510851,0.516869542163053,0.216245494746342
126.61101836394,0.515887746816684,0.220062972033397
126.878130217028,0.514899947150641,0.223890174985003
127.145242070117,0.513906191199482,0.227727025795846
127.412353923205,0.512906526997763,0.231573446660607
127.679465776294,0.511901002580043,0.235429359773971
127.946577629382,0.510889665980879,0.239294687330622
128.213689482471,0.509872565234828,0.243169351525242
128.480801335559,0.508849748376447,0.247053274552516
128.747913188648,0.507821263440294,0.250946378607128
129.015025041736,0.506787158460926,0.254848585883759
129.282136894825,0.505747481472901,0.258759818577096
129.549248747913,0.504702280510777,0.262679998881819
129.816360601002,0.503651603609109,0.266609048992615
130.08347245409,0.502595498802456,0.270546891104166
130.350584307179,0.501534014125376,0.274493447411154
130.617696160267,0.500467197612425,0.278448640108266
130.884808013356,0.499395097298161,0.282412391390183
131.151919866444,0.498317761217142,0.286384623451589
131.419031719533,0.497235237403924,0.290365258487168
131.686143572621,0.496147573893066,0.294354218691605
131.95325542571,0.495054818719124,0.29835142625958
132.220367278798,0.493957019916656,0.30235680338578
132.487479131886,0.492854225520219,0.306370272264887
132.754590984975,0.491746483564371,0.310391755091585
133.021702838063,0.49063384208367,0.314421174060557
133.288814691152,0.489516349112671,0.318458451366488
133.55592654424,0.488394052685934,0.32250350920406
133.823038397329,0.487267000838015,0.326556269767957
134.090150250417,0.486135241603472,0.330616655252863
134.357262103506,0.484998823016861,0.334684587853461
134.624373956594,0.483857793112741,0.338759989764436
134.891485809683,0.48271219992567,0.342842783180469
135.158597662771,0.481562091490203,0.346932890296247
135.42570951586,0.480407515840899,0.35103023330645
135.692821368948,0.479248521012315,0.355134734405764
135.959933222037,0.478085155039009,0.359246315788872
136.227045075125,0.476917465955537,0.363364899650457
136.494156928214,0.475745501796457,0.367490408185204
136.761268781302,0.474569310596327,0.371622763587795
137.028380634391,0.473388940389704,0.375761888052914
137.295492487479,0.472204439211146,0.379907703775245
137.562604340568,0.471015855095209,0.384060132949471
137.829716193656,0.469823236076451,0.388219097770277
138.096828046745,0.46862663018943,0.392384520432345
138.363939899833,0.467426085468703,0.396556323130358
138.631051752922,0.466221649948827,0.400734428059002
138.89816360601,0.46501337166436,0.404918757412959
139.165275459098,0.463801298649859,0.409109233386913
139.432387312187,0.462585478939882,0.413305778175547
139.699499165275,0.461365960568985,0.417508313973546
139.966611018364,0.460142791571727,0.421716762975592
140.233722871452,0.458916019982665,0.425931047376369
140.500834724541,0.457685693836355,0.430151089370562
140.767946577629,0.456451861167356,0.434376811152852
141.035058430718,0.455214570010225,0.438608134917924
141.302170283806,0.453973868399519,0.442844982860462
141.569282136895,0.452729804369796,0.447087277175149
141.836393989983,0.451482425955612,0.451334940056669
142.103505843072,0.450231781191527,0.455587893699705
142.37061769616,0.448977918112096,0.459846060298941
142.637729549249,0.447720884751877,0.464109362049061
142.904841402337,0.446460729145428,0.468377721144747
143.171953255426,0.445197499327305,0.472651059780684
143.439065108514,0.443931243332068,0.476929300151555
143.706176961603,0.442662009194271,0.481212364452045
143.973288814691,0.441389844948474,0.485500174876836
144.24040066778,0.440114798629234,0.489792653620611
144.507512520868,0.438836918271107,0.494089722878055
144.774624373957,0.437556251908652,0.498391304843851
145.041736227045,0.436272847576426,0.502697321712683
145.308848080134,0.434986753308986,0.507007695679234
145.575959933222,0.433698017140889,0.511322348938189
145.843071786311,0.432406687106693,0.515641203684229
146.110183639399,0.431112811240955,0.51996418211204
146.377295492487,0.429816437578233,0.524291206416304
146.644407345576,0.428517614153084,0.528622198791706
146.911519198664,0.427216389000066,0.532957081432928
147.178631051753,0.425912810153735,0.537295776534655
147.445742904841,0.42460692564865,0.54163820629157
147.71285475793,0.423298783519367,0.545984292898356
147.979966611018,0.421988431800444,0.550333958549698
148.247078464107,0.420675918526439,0.554687125440278
148.514190317195,0.419361291731908,0.559043715764781
148.781302170284,0.41804459945141,0.563403651717889
149.048414023372,0.416725889719501,0.567766855494287
149.315525876461,0.41540521057074,0.572133249288657
149.582637729549,0.414082610039682,0.576502755295685
149.849749582638,0.412758136160887,0.580875295710053
150.116861435726,0.41143183696891,0.585250792726445
150.383973288815,0.41010376049831,0.589629168539544
150.651085141903,0.408773954783644,0.594010345344034
150.918196994992,0.407442467859469,0.598394245334598
151.18530884808,0.406109347760343,0.602780790705921
151.452420701169,0.404774642520823,0.607169903652686
151.719532554257,0.403438400175467,0.611561506369575
